Real,User,Sys,Algorithm,Iteration
0.18,0.07,0.10,BlkdAsync,19
0.16,0.05,0.11,LabelProc,19
0.16,0.06,0.10,Serial,19
0.15,0.04,0.11,Sync,20
0.17,0.05,0.11,Async,20
0.16,0.06,0.09,EdgeAsync,20
0.15,0.03,0.12,EtiledAsync,20
0.18,0.07,0.11,BlkdAsync,20
0.15,0.03,0.12,LabelProc,20
0.17,0.06,0.11,Serial,20
0.15,0.04,0.10,Sync,21
0.17,0.05,0.11,Async,21
0.17,0.06,0.11,EdgeAsync,21
0.17,0.06,0.10,EtiledAsync,21
0.18,0.07,0.11,BlkdAsync,21
0.17,0.07,0.09,LabelProc,21
0.17,0.06,0.11,Serial,21
0.15,0.05,0.10,Sync,22
0.15,0.04,0.11,Async,22
0.17,0.06,0.11,EdgeAsync,22
0.16,0.06,0.10,EtiledAsync,22
0.17,0.06,0.11,BlkdAsync,22
0.17,0.05,0.11,LabelProc,22
0.17,0.08,0.08,Serial,22
0.17,0.04,0.12,Sync,23
0.16,0.06,0.10,Async,23
0.16,0.06,0.10,EdgeAsync,23
0.16,0.03,0.13,EtiledAsync,23
0.17,0.07,0.10,BlkdAsync,23
0.16,0.05,0.11,LabelProc,23
0.15,0.03,0.11,Serial,23
0.15,0.06,0.08,Sync,24
0.16,0.05,0.10,Async,24
0.17,0.06,0.10,EdgeAsync,24
0.15,0.04,0.11,EtiledAsync,24
0.17,0.06,0.11,BlkdAsync,24
0.16,0.06,0.09,LabelProc,24
0.16,0.05,0.11,Serial,24
0.16,0.05,0.10,Sync,25
0.16,0.04,0.12,Async,25
0.16,0.04,0.12,EdgeAsync,25
0.17,0.05,0.12,EtiledAsync,25
0.18,0.08,0.09,BlkdAsync,25
0.16,0.06,0.10,LabelProc,25
0.15,0.06,0.09,Serial,25
