Ordering,Algo,Refs,Misses,Time
degree,PR-Sync\n,4500958210.0,635185750.0,8.604489829
degree,PR-Sync\n,4426256800.0,636865347.0,8.590537315
degree,PR-Sync\n,4475894479.0,634986159.0,8.698535311
degree,PR-Sync\n,4422895216.0,632687297.0,8.591454831
degree,PR-Sync\n,4476650658.0,635299136.0,8.658615765
degree,PR-Sync\n,4459535235.0,635563725.0,8.751081889
degree,PR-Sync\n,4480284971.0,642973228.0,8.649653986
degree,PR-Sync\n,4393435509.0,631154602.0,8.704521958
degree,PR-Sync\n,4418371785.0,633418829.0,8.613081607
degree,PR-Sync\n,4421495149.0,635749900.0,8.849336521
degree,PR-Sync\n,4506304236.0,638271170.0,8.681331355
degree,PR-Sync\n,4531527828.0,635867791.0,8.60620255
degree,PR-Sync\n,4395309020.0,640277398.0,8.628774467
degree,PR-Sync\n,4337269643.0,640010675.0,8.716600606
degree,PR-Sync\n,4482500139.0,639164214.0,8.608356415
degree,PR-Sync\n,4454852402.0,640890360.0,8.787670099
degree,PR-Sync\n,4492411709.0,635440095.0,8.677788548
degree,PR-Sync\n,4438994711.0,637280430.0,8.739892327
degree,PR-Sync\n,4533539196.0,636624931.0,8.642876353
degree,PR-Sync\n,4399398038.0,635795587.0,8.63393545
degree,PR-Sync\n,4435768593.0,639008786.0,8.664302175
degree,PR-Sync\n,4454131919.0,638677515.0,8.687111754
degree,PR-Sync\n,4416706577.0,635467236.0,8.675002613
degree,PR-Sync\n,4340127362.0,632665699.0,8.678791331
degree,PR-Sync\n,4442365540.0,634661269.0,8.72001982
revdegree,PR-Async\n,4035080286.0,420832548.0,7.985482636
revdegree,PR-Async\n,4210566430.0,424114665.0,7.84706186
revdegree,PR-Async\n,4672922761.0,442397648.0,7.864296226
revdegree,PR-Async\n,4232511474.0,427381134.0,7.832728343
revdegree,PR-Async\n,4098746335.0,422812660.0,7.806722476
revdegree,PR-Async\n,4068596353.0,419722590.0,7.772018217
revdegree,PR-Async\n,4527521247.0,431558745.0,7.947061679
revdegree,PR-Async\n,4198696318.0,421177142.0,8.075386756
revdegree,PR-Async\n,4279975998.0,422682814.0,7.837802158
revdegree,PR-Async\n,3959860138.0,419934940.0,7.955607443
revdegree,PR-Async\n,4525250076.0,430352213.0,7.80349283
revdegree,PR-Async\n,4080629843.0,421000888.0,7.859426806
revdegree,PR-Async\n,4142525414.0,420288276.0,8.003296792
revdegree,PR-Async\n,4473951128.0,426483684.0,7.853871354
revdegree,PR-Async\n,4690632072.0,432427638.0,7.809568021
revdegree,PR-Async\n,4249428812.0,421153788.0,7.862955793
revdegree,PR-Async\n,4618159568.0,433735851.0,8.033140077
revdegree,PR-Async\n,4655116783.0,432583865.0,7.832513243
revdegree,PR-Async\n,4465612688.0,433956112.0,7.92139812
revdegree,PR-Async\n,4537270753.0,431778140.0,7.972274184
revdegree,PR-Async\n,4079558028.0,424578343.0,7.885491955
revdegree,PR-Async\n,4185711633.0,422379981.0,7.962082002
revdegree,PR-Async\n,4127440660.0,423327868.0,7.870058933
revdegree,PR-Async\n,4110295570.0,422229237.0,7.815029834
revdegree,PR-Async\n,4698978015.0,433786690.0,7.835853789
revdegree,PR-Sync\n,4285976304.0,639655171.0,8.871804003
revdegree,PR-Sync\n,4268102832.0,633264397.0,8.971266384
revdegree,PR-Sync\n,4351451204.0,640675948.0,8.91308385
revdegree,PR-Sync\n,4297706258.0,638975744.0,8.74013272
revdegree,PR-Sync\n,4327386723.0,639250143.0,8.860615527
revdegree,PR-Sync\n,4285321934.0,643867981.0,8.968815041
revdegree,PR-Sync\n,4343710020.0,640038674.0,9.114006571
revdegree,PR-Sync\n,4303150741.0,638956946.0,8.806616449
revdegree,PR-Sync\n,4443420488.0,640663417.0,8.742565558
revdegree,PR-Sync\n,4238786307.0,640087444.0,8.843947743
revdegree,PR-Sync\n,4306955302.0,636573410.0,8.866726483
revdegree,PR-Sync\n,4317144789.0,638200680.0,8.905168837
revdegree,PR-Sync\n,4324354282.0,647419425.0,8.834312571
revdegree,PR-Sync\n,4346237840.0,638999589.0,8.880398733
revdegree,PR-Sync\n,4291748836.0,639225850.0,8.94387208
revdegree,PR-Sync\n,4339359820.0,640498059.0,8.829116827
revdegree,PR-Sync\n,4296402612.0,640614672.0,8.882319839
revdegree,PR-Sync\n,4291618231.0,636328366.0,8.990303019
revdegree,PR-Sync\n,4265541053.0,644088433.0,8.885333505
revdegree,PR-Sync\n,4340277142.0,643279376.0,9.079402907
revdegree,PR-Sync\n,4296512088.0,637937466.0,8.972436246
revdegree,PR-Sync\n,4267302324.0,641525202.0,9.118636895
revdegree,PR-Sync\n,4293074000.0,638703489.0,8.977293951
revdegree,PR-Sync\n,4307221839.0,641046004.0,9.028665273
revdegree,PR-Sync\n,4272428776.0,636192670.0,8.80304519
