Real,User,Sys,Algorithm,Iteration
0.23,0.12,0.12,Sync,13
0.33,0.18,0.14,Async,13
0.41,0.26,0.14,EdgeAsync,13
0.33,0.20,0.12,EtiledAsync,13
0.66,0.53,0.12,BlkdAsync,13
0.27,0.14,0.13,LabelProc,13
0.35,0.22,0.12,Serial,13
0.24,0.10,0.14,Sync,14
0.33,0.21,0.12,Async,14
0.41,0.26,0.15,EdgeAsync,14
0.33,0.20,0.13,EtiledAsync,14
0.65,0.52,0.14,BlkdAsync,14
0.26,0.16,0.10,LabelProc,14
0.34,0.21,0.13,Serial,14
0.23,0.09,0.13,Sync,15
0.34,0.21,0.12,Async,15
0.41,0.22,0.18,EdgeAsync,15
0.32,0.20,0.11,EtiledAsync,15
0.66,0.56,0.10,BlkdAsync,15
0.27,0.12,0.15,LabelProc,15
0.35,0.22,0.12,Serial,15
0.23,0.10,0.13,Sync,16
0.33,0.22,0.11,Async,16
0.42,0.29,0.12,EdgeAsync,16
0.32,0.18,0.13,EtiledAsync,16
0.67,0.54,0.12,BlkdAsync,16
0.27,0.16,0.11,LabelProc,16
0.35,0.23,0.12,Serial,16
0.23,0.11,0.12,Sync,17
0.34,0.21,0.13,Async,17
0.40,0.24,0.16,EdgeAsync,17
0.32,0.18,0.13,EtiledAsync,17
0.66,0.54,0.12,BlkdAsync,17
0.26,0.13,0.13,LabelProc,17
0.34,0.22,0.12,Serial,17
0.23,0.11,0.12,Sync,18
0.34,0.21,0.12,Async,18
0.41,0.27,0.13,EdgeAsync,18
0.34,0.24,0.09,EtiledAsync,18
0.66,0.52,0.13,BlkdAsync,18
0.26,0.12,0.14,LabelProc,18
0.33,0.19,0.13,Serial,18
0.23,0.11,0.11,Sync,19
0.33,0.20,0.12,Async,19
0.42,0.28,0.14,EdgeAsync,19
0.33,0.20,0.13,EtiledAsync,19
0.67,0.54,0.13,BlkdAsync,19
0.27,0.15,0.11,LabelProc,19
0.34,0.21,0.12,Serial,19
0.23,0.10,0.12,Sync,20
0.32,0.18,0.14,Async,20
0.41,0.27,0.14,EdgeAsync,20
0.33,0.21,0.11,EtiledAsync,20
0.66,0.53,0.12,BlkdAsync,20
0.26,0.14,0.12,LabelProc,20
0.34,0.20,0.14,Serial,20
0.22,0.10,0.12,Sync,21
0.33,0.19,0.14,Async,21
0.42,0.26,0.16,EdgeAsync,21
0.33,0.19,0.13,EtiledAsync,21
0.66,0.55,0.11,BlkdAsync,21
0.26,0.14,0.12,LabelProc,21
0.35,0.23,0.11,Serial,21
0.23,0.12,0.11,Sync,22
0.34,0.22,0.12,Async,22
0.40,0.25,0.15,EdgeAsync,22
0.33,0.21,0.12,EtiledAsync,22
0.65,0.54,0.11,BlkdAsync,22
0.27,0.14,0.12,LabelProc,22
0.33,0.22,0.10,Serial,22
0.22,0.10,0.12,Sync,23
0.34,0.20,0.14,Async,23
0.41,0.25,0.15,EdgeAsync,23
0.33,0.19,0.13,EtiledAsync,23
0.67,0.53,0.14,BlkdAsync,23
0.26,0.14,0.11,LabelProc,23
0.34,0.21,0.13,Serial,23
0.23,0.11,0.11,Sync,24
0.33,0.23,0.10,Async,24
0.40,0.26,0.13,EdgeAsync,24
0.34,0.21,0.13,EtiledAsync,24
0.67,0.54,0.13,BlkdAsync,24
0.27,0.14,0.13,LabelProc,24
0.34,0.23,0.11,Serial,24
0.22,0.09,0.12,Sync,25
0.34,0.21,0.12,Async,25
0.41,0.25,0.15,EdgeAsync,25
0.33,0.21,0.12,EtiledAsync,25
0.66,0.54,0.12,BlkdAsync,25
0.26,0.11,0.14,LabelProc,25
0.34,0.22,0.12,Serial,25
