Real,User,Sys,Algorithm,Iteration
0.33,0.21,0.12,Async,18
0.41,0.28,0.14,EdgeAsync,18
0.34,0.19,0.14,EtiledAsync,18
0.76,0.62,0.14,BlkdAsync,18
0.27,0.14,0.12,LabelProc,18
0.33,0.20,0.13,Serial,18
0.22,0.10,0.11,Sync,19
0.35,0.23,0.12,Async,19
0.40,0.25,0.14,EdgeAsync,19
0.34,0.22,0.12,EtiledAsync,19
0.77,0.62,0.14,BlkdAsync,19
0.27,0.14,0.13,LabelProc,19
0.34,0.22,0.12,Serial,19
0.23,0.10,0.13,Sync,20
0.34,0.20,0.14,Async,20
0.42,0.29,0.12,EdgeAsync,20
0.33,0.22,0.10,EtiledAsync,20
0.77,0.65,0.12,BlkdAsync,20
0.26,0.14,0.11,LabelProc,20
0.35,0.22,0.13,Serial,20
0.22,0.10,0.12,Sync,21
0.33,0.21,0.11,Async,21
0.41,0.27,0.14,EdgeAsync,21
0.33,0.20,0.12,EtiledAsync,21
0.76,0.64,0.11,BlkdAsync,21
0.27,0.14,0.12,LabelProc,21
0.35,0.21,0.14,Serial,21
0.23,0.10,0.12,Sync,22
0.33,0.23,0.10,Async,22
0.41,0.28,0.13,EdgeAsync,22
0.33,0.22,0.11,EtiledAsync,22
0.76,0.63,0.13,BlkdAsync,22
0.26,0.14,0.12,LabelProc,22
0.34,0.21,0.12,Serial,22
0.23,0.11,0.12,Sync,23
0.33,0.20,0.12,Async,23
0.42,0.28,0.14,EdgeAsync,23
0.33,0.20,0.12,EtiledAsync,23
0.77,0.65,0.12,BlkdAsync,23
0.28,0.15,0.12,LabelProc,23
0.36,0.23,0.13,Serial,23
0.22,0.11,0.11,Sync,24
0.33,0.20,0.13,Async,24
0.41,0.27,0.14,EdgeAsync,24
0.33,0.20,0.12,EtiledAsync,24
0.75,0.62,0.12,BlkdAsync,24
0.27,0.15,0.12,LabelProc,24
0.35,0.23,0.11,Serial,24
0.23,0.11,0.12,Sync,25
0.34,0.22,0.11,Async,25
0.40,0.27,0.12,EdgeAsync,25
0.33,0.22,0.11,EtiledAsync,25
0.77,0.64,0.13,BlkdAsync,25
0.28,0.15,0.12,LabelProc,25
0.35,0.22,0.12,Serial,25
