Real,User,Sys,Algorithm,Iteration
0.39,0.26,0.13,Serial,9
0.22,0.09,0.12,Sync,10
0.36,0.24,0.12,Async,10
0.43,0.28,0.14,EdgeAsync,10
0.36,0.24,0.11,EtiledAsync,10
0.73,0.60,0.13,BlkdAsync,10
0.32,0.19,0.12,LabelProc,10
0.38,0.26,0.12,Serial,10
0.22,0.10,0.12,Sync,11
0.35,0.22,0.12,Async,11
0.42,0.29,0.12,EdgeAsync,11
0.35,0.23,0.12,EtiledAsync,11
0.72,0.59,0.12,BlkdAsync,11
0.30,0.17,0.13,LabelProc,11
0.38,0.27,0.11,Serial,11
0.23,0.09,0.13,Sync,12
0.35,0.24,0.11,Async,12
0.43,0.30,0.13,EdgeAsync,12
0.34,0.19,0.14,EtiledAsync,12
0.72,0.60,0.12,BlkdAsync,12
0.32,0.21,0.11,LabelProc,12
0.39,0.26,0.12,Serial,12
0.22,0.08,0.13,Sync,13
0.36,0.23,0.12,Async,13
0.41,0.26,0.15,EdgeAsync,13
0.36,0.23,0.12,EtiledAsync,13
0.71,0.59,0.11,BlkdAsync,13
0.31,0.18,0.12,LabelProc,13
0.39,0.27,0.11,Serial,13
0.23,0.10,0.12,Sync,14
0.35,0.22,0.13,Async,14
0.43,0.27,0.16,EdgeAsync,14
0.35,0.24,0.12,EtiledAsync,14
0.72,0.62,0.10,BlkdAsync,14
0.33,0.19,0.14,LabelProc,14
0.39,0.27,0.11,Serial,14
0.22,0.09,0.12,Sync,15
0.36,0.24,0.12,Async,15
0.44,0.30,0.13,EdgeAsync,15
0.36,0.22,0.13,EtiledAsync,15
0.73,0.60,0.13,BlkdAsync,15
0.31,0.20,0.11,LabelProc,15
0.39,0.26,0.12,Serial,15
0.21,0.08,0.13,Sync,16
0.34,0.20,0.14,Async,16
0.41,0.26,0.14,EdgeAsync,16
0.35,0.23,0.11,EtiledAsync,16
0.73,0.59,0.13,BlkdAsync,16
0.31,0.19,0.11,LabelProc,16
0.40,0.26,0.13,Serial,16
0.23,0.11,0.12,Sync,17
0.35,0.25,0.10,Async,17
0.42,0.27,0.15,EdgeAsync,17
0.37,0.24,0.12,EtiledAsync,17
0.74,0.62,0.11,BlkdAsync,17
0.31,0.18,0.12,LabelProc,17
0.38,0.25,0.12,Serial,17
0.23,0.09,0.14,Sync,18
0.37,0.24,0.13,Async,18
0.43,0.29,0.13,EdgeAsync,18
0.37,0.22,0.15,EtiledAsync,18
0.72,0.60,0.12,BlkdAsync,18
0.32,0.20,0.11,LabelProc,18
0.38,0.23,0.14,Serial,18
0.23,0.11,0.11,Sync,19
0.35,0.24,0.10,Async,19
0.43,0.28,0.14,EdgeAsync,19
0.36,0.22,0.14,EtiledAsync,19
0.71,0.57,0.13,BlkdAsync,19
0.33,0.22,0.11,LabelProc,19
0.39,0.27,0.12,Serial,19
0.22,0.09,0.12,Sync,20
0.35,0.24,0.11,Async,20
0.44,0.28,0.15,EdgeAsync,20
0.35,0.22,0.12,EtiledAsync,20
0.72,0.61,0.11,BlkdAsync,20
0.31,0.20,0.12,LabelProc,20
0.38,0.26,0.12,Serial,20
0.22,0.10,0.12,Sync,21
0.35,0.23,0.12,Async,21
0.44,0.27,0.17,EdgeAsync,21
0.37,0.25,0.12,EtiledAsync,21
0.74,0.60,0.14,BlkdAsync,21
0.33,0.19,0.13,LabelProc,21
0.40,0.26,0.13,Serial,21
0.23,0.11,0.12,Sync,22
0.36,0.25,0.11,Async,22
0.43,0.28,0.14,EdgeAsync,22
0.35,0.22,0.13,EtiledAsync,22
0.73,0.60,0.12,BlkdAsync,22
0.32,0.20,0.12,LabelProc,22
0.39,0.26,0.12,Serial,22
0.22,0.08,0.14,Sync,23
0.36,0.24,0.11,Async,23
0.43,0.26,0.16,EdgeAsync,23
0.35,0.23,0.12,EtiledAsync,23
0.73,0.59,0.13,BlkdAsync,23
0.32,0.19,0.12,LabelProc,23
0.39,0.27,0.12,Serial,23
0.23,0.11,0.12,Sync,24
0.37,0.24,0.12,Async,24
0.44,0.28,0.16,EdgeAsync,24
0.34,0.22,0.11,EtiledAsync,24
0.77,0.65,0.11,BlkdAsync,24
0.32,0.19,0.12,LabelProc,24
0.39,0.25,0.13,Serial,24
0.22,0.08,0.13,Sync,25
0.36,0.24,0.12,Async,25
0.42,0.27,0.15,EdgeAsync,25
0.35,0.21,0.13,EtiledAsync,25
0.72,0.59,0.13,BlkdAsync,25
0.32,0.19,0.12,LabelProc,25
0.39,0.28,0.10,Serial,25
