Real,User,Sys,Algorithm,Iteration
3.73,3.52,0.20,BlkdAsync,15
0.97,0.75,0.19,LabelProc,15
1.30,1.10,0.20,Serial,15
0.58,0.38,0.18,Sync,16
1.02,0.84,0.18,Async,16
1.27,1.00,0.27,EdgeAsync,16
1.06,0.85,0.19,EtiledAsync,16
3.72,3.52,0.19,BlkdAsync,16
0.95,0.75,0.18,LabelProc,16
1.27,1.07,0.19,Serial,16
0.55,0.33,0.19,Sync,17
0.98,0.78,0.20,Async,17
1.25,1.02,0.23,EdgeAsync,17
1.07,0.86,0.18,EtiledAsync,17
3.75,3.53,0.21,BlkdAsync,17
0.97,0.77,0.18,LabelProc,17
1.31,1.09,0.21,Serial,17
0.57,0.36,0.18,Sync,18
1.00,0.80,0.20,Async,18
1.26,1.02,0.24,EdgeAsync,18
1.05,0.83,0.19,EtiledAsync,18
3.67,3.48,0.19,BlkdAsync,18
0.95,0.73,0.20,LabelProc,18
1.29,1.07,0.22,Serial,18
0.55,0.34,0.18,Sync,19
1.02,0.81,0.20,Async,19
1.28,1.03,0.24,EdgeAsync,19
1.03,0.83,0.18,EtiledAsync,19
3.73,3.54,0.19,BlkdAsync,19
0.93,0.72,0.18,LabelProc,19
1.26,1.08,0.18,Serial,19
0.56,0.34,0.20,Sync,20
0.98,0.79,0.19,Async,20
1.26,1.02,0.24,EdgeAsync,20
1.06,0.85,0.19,EtiledAsync,20
3.70,3.51,0.19,BlkdAsync,20
0.95,0.77,0.16,LabelProc,20
1.30,1.08,0.21,Serial,20
0.58,0.37,0.18,Sync,21
1.00,0.79,0.21,Async,21
1.27,1.02,0.24,EdgeAsync,21
1.09,0.88,0.20,EtiledAsync,21
3.73,3.54,0.18,BlkdAsync,21
0.94,0.73,0.19,LabelProc,21
1.29,1.09,0.19,Serial,21
0.56,0.35,0.19,Sync,22
0.98,0.83,0.14,Async,22
1.28,1.03,0.25,EdgeAsync,22
1.07,0.86,0.20,EtiledAsync,22
3.77,3.57,0.20,BlkdAsync,22
0.96,0.75,0.20,LabelProc,22
1.28,1.13,0.15,Serial,22
0.57,0.35,0.19,Sync,23
0.99,0.80,0.19,Async,23
1.26,0.99,0.27,EdgeAsync,23
1.06,0.85,0.19,EtiledAsync,23
3.72,3.56,0.16,BlkdAsync,23
0.98,0.74,0.22,LabelProc,23
1.28,1.10,0.18,Serial,23
0.58,0.37,0.19,Sync,24
1.01,0.83,0.18,Async,24
1.26,1.05,0.20,EdgeAsync,24
1.04,0.83,0.19,EtiledAsync,24
3.69,3.53,0.16,BlkdAsync,24
0.98,0.75,0.21,LabelProc,24
1.27,1.07,0.19,Serial,24
0.56,0.32,0.21,Sync,25
0.99,0.80,0.19,Async,25
1.25,1.02,0.23,EdgeAsync,25
1.04,0.82,0.20,EtiledAsync,25
3.68,3.52,0.16,BlkdAsync,25
0.96,0.76,0.18,LabelProc,25
1.29,1.10,0.19,Serial,25
