Real,User,Sys,Algorithm,Iteration
1.33,1.14,0.19,Serial,11
0.58,0.37,0.18,Sync,12
0.98,0.73,0.24,Async,12
1.21,0.97,0.24,EdgeAsync,12
1.02,0.79,0.20,EtiledAsync,12
3.90,3.68,0.22,BlkdAsync,12
1.00,0.78,0.20,LabelProc,12
1.29,1.11,0.17,Serial,12
0.57,0.33,0.21,Sync,13
0.97,0.80,0.17,Async,13
1.22,0.97,0.25,EdgeAsync,13
1.01,0.82,0.17,EtiledAsync,13
3.86,3.66,0.20,BlkdAsync,13
0.97,0.78,0.17,LabelProc,13
1.28,1.12,0.16,Serial,13
0.57,0.36,0.18,Sync,14
1.00,0.74,0.25,Async,14
1.24,1.00,0.24,EdgeAsync,14
1.02,0.78,0.22,EtiledAsync,14
3.86,3.66,0.19,BlkdAsync,14
1.00,0.77,0.20,LabelProc,14
1.31,1.10,0.21,Serial,14
0.56,0.34,0.20,Sync,15
0.99,0.79,0.20,Async,15
1.23,0.98,0.24,EdgeAsync,15
1.05,0.84,0.19,EtiledAsync,15
3.89,3.70,0.19,BlkdAsync,15
1.00,0.78,0.19,LabelProc,15
1.29,1.08,0.20,Serial,15
0.57,0.34,0.20,Sync,16
0.96,0.76,0.20,Async,16
1.23,1.01,0.21,EdgeAsync,16
1.04,0.86,0.16,EtiledAsync,16
3.93,3.77,0.15,BlkdAsync,16
1.05,0.82,0.20,LabelProc,16
1.34,1.12,0.22,Serial,16
0.58,0.35,0.21,Sync,17
0.98,0.80,0.18,Async,17
1.23,1.01,0.21,EdgeAsync,17
1.02,0.79,0.20,EtiledAsync,17
3.92,3.75,0.17,BlkdAsync,17
1.03,0.83,0.17,LabelProc,17
1.31,1.12,0.19,Serial,17
0.57,0.38,0.17,Sync,18
0.98,0.81,0.17,Async,18
1.24,0.99,0.25,EdgeAsync,18
1.07,0.84,0.21,EtiledAsync,18
3.92,3.72,0.20,BlkdAsync,18
1.00,0.80,0.18,LabelProc,18
1.28,1.10,0.17,Serial,18
0.57,0.36,0.19,Sync,19
0.95,0.76,0.18,Async,19
1.22,0.96,0.26,EdgeAsync,19
1.03,0.84,0.16,EtiledAsync,19
3.86,3.70,0.15,BlkdAsync,19
1.00,0.82,0.16,LabelProc,19
1.29,1.08,0.21,Serial,19
0.57,0.37,0.18,Sync,20
0.96,0.74,0.22,Async,20
1.24,0.97,0.26,EdgeAsync,20
1.00,0.77,0.20,EtiledAsync,20
3.86,3.65,0.20,BlkdAsync,20
1.02,0.82,0.18,LabelProc,20
1.29,1.11,0.18,Serial,20
0.57,0.35,0.20,Sync,21
0.96,0.79,0.17,Async,21
1.22,0.97,0.24,EdgeAsync,21
1.02,0.79,0.21,EtiledAsync,21
3.93,3.73,0.20,BlkdAsync,21
1.01,0.78,0.21,LabelProc,21
1.31,1.13,0.17,Serial,21
0.58,0.36,0.19,Sync,22
0.96,0.80,0.16,Async,22
1.26,1.01,0.25,EdgeAsync,22
1.03,0.84,0.17,EtiledAsync,22
3.92,3.71,0.21,BlkdAsync,22
1.02,0.79,0.20,LabelProc,22
1.29,1.07,0.22,Serial,22
0.55,0.37,0.16,Sync,23
1.00,0.81,0.19,Async,23
1.25,1.01,0.24,EdgeAsync,23
1.03,0.81,0.19,EtiledAsync,23
3.88,3.69,0.19,BlkdAsync,23
1.00,0.78,0.19,LabelProc,23
1.31,1.10,0.20,Serial,23
0.57,0.36,0.19,Sync,24
0.97,0.78,0.19,Async,24
1.23,0.99,0.23,EdgeAsync,24
1.03,0.81,0.19,EtiledAsync,24
3.93,3.72,0.20,BlkdAsync,24
1.01,0.82,0.16,LabelProc,24
1.32,1.12,0.19,Serial,24
0.56,0.33,0.22,Sync,25
0.97,0.78,0.19,Async,25
1.22,0.95,0.27,EdgeAsync,25
1.01,0.79,0.20,EtiledAsync,25
3.86,3.65,0.21,BlkdAsync,25
1.00,0.77,0.20,LabelProc,25
1.31,1.12,0.18,Serial,25
