Real,User,Sys,Algorithm,Iteration
1.19,0.98,0.20,Async,8
1.57,1.32,0.23,EdgeAsync,8
1.24,1.03,0.19,EtiledAsync,8
3.75,3.52,0.21,BlkdAsync,8
1.07,0.84,0.20,LabelProc,8
1.60,1.42,0.17,Serial,8
0.55,0.34,0.19,Sync,9
1.22,1.05,0.17,Async,9
1.52,1.24,0.25,EdgeAsync,9
1.28,1.08,0.18,EtiledAsync,9
3.76,3.53,0.21,BlkdAsync,9
1.08,0.86,0.20,LabelProc,9
1.52,1.31,0.20,Serial,9
0.54,0.32,0.20,Sync,10
1.21,1.00,0.21,Async,10
1.53,1.27,0.24,EdgeAsync,10
1.25,1.05,0.18,EtiledAsync,10
3.84,3.61,0.21,BlkdAsync,10
1.10,0.91,0.17,LabelProc,10
1.55,1.33,0.21,Serial,10
0.54,0.37,0.15,Sync,11
1.19,1.00,0.18,Async,11
1.51,1.25,0.24,EdgeAsync,11
1.26,1.04,0.19,EtiledAsync,11
3.77,3.54,0.19,BlkdAsync,11
1.08,0.87,0.18,LabelProc,11
1.53,1.36,0.17,Serial,11
0.55,0.33,0.19,Sync,12
1.19,1.02,0.17,Async,12
1.52,1.25,0.25,EdgeAsync,12
1.25,1.05,0.17,EtiledAsync,12
3.75,3.55,0.18,BlkdAsync,12
1.08,0.87,0.18,LabelProc,12
1.54,1.35,0.18,Serial,12
0.55,0.34,0.18,Sync,13
1.20,1.02,0.17,Async,13
1.52,1.22,0.28,EdgeAsync,13
1.25,1.05,0.18,EtiledAsync,13
3.77,3.56,0.18,BlkdAsync,13
1.08,0.85,0.21,LabelProc,13
1.53,1.35,0.18,Serial,13
0.54,0.32,0.20,Sync,14
1.23,1.02,0.21,Async,14
1.52,1.25,0.24,EdgeAsync,14
1.25,1.06,0.18,EtiledAsync,14
3.77,3.57,0.18,BlkdAsync,14
1.08,0.86,0.20,LabelProc,14
1.52,1.32,0.20,Serial,14
0.53,0.33,0.18,Sync,15
1.18,0.99,0.19,Async,15
1.52,1.27,0.23,EdgeAsync,15
1.23,1.00,0.21,EtiledAsync,15
3.76,3.56,0.18,BlkdAsync,15
1.08,0.87,0.18,LabelProc,15
1.52,1.34,0.18,Serial,15
0.54,0.32,0.19,Sync,16
1.23,1.03,0.19,Async,16
1.53,1.23,0.27,EdgeAsync,16
1.23,1.02,0.19,EtiledAsync,16
3.79,3.59,0.17,BlkdAsync,16
1.07,0.85,0.20,LabelProc,16
1.59,1.41,0.17,Serial,16
0.54,0.35,0.17,Sync,17
1.20,1.02,0.18,Async,17
1.53,1.23,0.27,EdgeAsync,17
1.26,1.02,0.22,EtiledAsync,17
3.74,3.54,0.17,BlkdAsync,17
1.07,0.84,0.21,LabelProc,17
1.51,1.32,0.20,Serial,17
0.54,0.35,0.16,Sync,18
1.19,0.99,0.20,Async,18
1.52,1.23,0.26,EdgeAsync,18
1.26,1.05,0.19,EtiledAsync,18
3.78,3.54,0.22,BlkdAsync,18
1.11,0.89,0.18,LabelProc,18
1.55,1.34,0.20,Serial,18
0.58,0.34,0.21,Sync,19
1.21,1.02,0.19,Async,19
1.52,1.22,0.28,EdgeAsync,19
1.26,1.03,0.20,EtiledAsync,19
3.78,3.55,0.21,BlkdAsync,19
1.09,0.87,0.20,LabelProc,19
1.54,1.36,0.18,Serial,19
0.55,0.33,0.20,Sync,20
1.20,1.02,0.17,Async,20
1.52,1.23,0.27,EdgeAsync,20
1.24,1.04,0.18,EtiledAsync,20
3.76,3.54,0.19,BlkdAsync,20
1.07,0.84,0.20,LabelProc,20
1.52,1.32,0.20,Serial,20
0.54,0.32,0.19,Sync,21
1.19,1.03,0.16,Async,21
1.52,1.26,0.23,EdgeAsync,21
1.26,1.06,0.17,EtiledAsync,21
3.78,3.55,0.21,BlkdAsync,21
1.09,0.87,0.20,LabelProc,21
1.53,1.32,0.21,Serial,21
0.54,0.31,0.20,Sync,22
1.20,0.99,0.21,Async,22
1.54,1.26,0.25,EdgeAsync,22
1.28,1.07,0.19,EtiledAsync,22
3.79,3.58,0.19,BlkdAsync,22
1.06,0.85,0.18,LabelProc,22
1.51,1.32,0.18,Serial,22
0.54,0.34,0.18,Sync,23
1.20,1.01,0.18,Async,23
1.52,1.23,0.27,EdgeAsync,23
1.28,1.07,0.19,EtiledAsync,23
3.82,3.59,0.20,BlkdAsync,23
1.07,0.87,0.18,LabelProc,23
1.51,1.34,0.17,Serial,23
0.54,0.34,0.18,Sync,24
1.21,1.01,0.19,Async,24
1.54,1.29,0.22,EdgeAsync,24
1.25,1.06,0.17,EtiledAsync,24
3.78,3.59,0.17,BlkdAsync,24
1.09,0.89,0.18,LabelProc,24
1.56,1.37,0.19,Serial,24
0.54,0.32,0.19,Sync,25
1.20,1.00,0.20,Async,25
1.56,1.29,0.24,EdgeAsync,25
1.24,1.03,0.19,EtiledAsync,25
3.80,3.59,0.18,BlkdAsync,25
1.11,0.88,0.20,LabelProc,25
1.57,1.37,0.19,Serial,25
