Real,User,Sys,Algorithm,Iteration
1.06,0.85,0.18,LabelProc,19
1.29,1.08,0.20,Serial,19
0.57,0.37,0.18,Sync,20
0.97,0.78,0.18,Async,20
1.21,0.97,0.24,EdgeAsync,20
1.04,0.78,0.23,EtiledAsync,20
3.94,3.76,0.18,BlkdAsync,20
0.99,0.82,0.14,LabelProc,20
1.31,1.10,0.20,Serial,20
0.58,0.38,0.18,Sync,21
0.98,0.76,0.21,Async,21
1.21,0.97,0.24,EdgeAsync,21
1.04,0.80,0.22,EtiledAsync,21
3.88,3.68,0.20,BlkdAsync,21
1.00,0.79,0.18,LabelProc,21
1.31,1.10,0.20,Serial,21
0.56,0.32,0.22,Sync,22
0.98,0.76,0.21,Async,22
1.26,1.05,0.21,EdgeAsync,22
1.02,0.81,0.19,EtiledAsync,22
3.90,3.70,0.20,BlkdAsync,22
1.00,0.79,0.18,LabelProc,22
1.30,1.07,0.23,Serial,22
0.58,0.37,0.18,Sync,23
0.98,0.77,0.21,Async,23
1.26,1.01,0.24,EdgeAsync,23
1.03,0.81,0.20,EtiledAsync,23
3.87,3.68,0.18,BlkdAsync,23
1.00,0.77,0.20,LabelProc,23
1.32,1.10,0.22,Serial,23
0.58,0.36,0.20,Sync,24
0.97,0.79,0.18,Async,24
1.25,0.99,0.25,EdgeAsync,24
1.03,0.79,0.22,EtiledAsync,24
3.95,3.80,0.15,BlkdAsync,24
1.01,0.82,0.17,LabelProc,24
1.32,1.10,0.21,Serial,24
0.58,0.34,0.22,Sync,25
0.98,0.78,0.19,Async,25
1.23,1.04,0.19,EdgeAsync,25
1.02,0.82,0.18,EtiledAsync,25
3.90,3.71,0.18,BlkdAsync,25
0.99,0.76,0.21,LabelProc,25
1.39,1.19,0.19,Serial,25
