Real,User,Sys,Algorithm,Iteration
1.69,1.47,0.20,EtiledAsync,15
4.20,4.01,0.18,BlkdAsync,15
1.80,1.61,0.18,LabelProc,15
2.55,2.35,0.17,Serial,15
0.52,0.29,0.20,Sync,16
1.61,1.39,0.21,Async,16
1.95,1.70,0.22,EdgeAsync,16
1.78,1.55,0.21,EtiledAsync,16
4.33,4.12,0.18,BlkdAsync,16
1.86,1.66,0.17,LabelProc,16
2.52,2.31,0.19,Serial,16
0.53,0.32,0.18,Sync,17
1.64,1.45,0.18,Async,17
1.96,1.64,0.30,EdgeAsync,17
1.67,1.49,0.17,EtiledAsync,17
4.22,4.01,0.18,BlkdAsync,17
1.81,1.63,0.16,LabelProc,17
2.43,2.24,0.17,Serial,17
0.51,0.29,0.20,Sync,18
1.61,1.42,0.18,Async,18
1.99,1.73,0.24,EdgeAsync,18
1.73,1.51,0.21,EtiledAsync,18
4.24,4.00,0.21,BlkdAsync,18
1.81,1.62,0.17,LabelProc,18
2.44,2.24,0.18,Serial,18
0.50,0.29,0.18,Sync,19
1.62,1.46,0.16,Async,19
1.95,1.66,0.28,EdgeAsync,19
1.75,1.55,0.18,EtiledAsync,19
4.29,4.08,0.18,BlkdAsync,19
1.85,1.65,0.18,LabelProc,19
2.45,2.25,0.18,Serial,19
0.51,0.32,0.17,Sync,20
1.65,1.43,0.21,Async,20
1.96,1.71,0.23,EdgeAsync,20
1.71,1.48,0.21,EtiledAsync,20
4.30,4.09,0.18,BlkdAsync,20
1.85,1.67,0.16,LabelProc,20
2.50,2.30,0.18,Serial,20
0.54,0.33,0.18,Sync,21
1.64,1.47,0.17,Async,21
1.98,1.68,0.28,EdgeAsync,21
1.73,1.51,0.20,EtiledAsync,21
4.20,3.98,0.20,BlkdAsync,21
1.81,1.63,0.16,LabelProc,21
2.45,2.27,0.17,Serial,21
0.53,0.32,0.18,Sync,22
1.65,1.47,0.17,Async,22
1.99,1.74,0.23,EdgeAsync,22
1.72,1.53,0.17,EtiledAsync,22
4.28,4.08,0.18,BlkdAsync,22
1.87,1.65,0.20,LabelProc,22
2.76,2.56,0.18,Serial,22
0.51,0.29,0.20,Sync,23
1.63,1.44,0.18,Async,23
1.95,1.69,0.23,EdgeAsync,23
1.69,1.50,0.17,EtiledAsync,23
4.24,4.02,0.21,BlkdAsync,23
1.81,1.60,0.19,LabelProc,23
2.43,2.26,0.15,Serial,23
0.50,0.29,0.19,Sync,24
1.66,1.45,0.20,Async,24
1.96,1.70,0.24,EdgeAsync,24
1.68,1.43,0.23,EtiledAsync,24
4.21,4.00,0.19,BlkdAsync,24
1.82,1.64,0.16,LabelProc,24
2.42,2.23,0.18,Serial,24
0.51,0.30,0.18,Sync,25
1.62,1.40,0.21,Async,25
1.94,1.69,0.23,EdgeAsync,25
1.69,1.45,0.22,EtiledAsync,25
4.22,4.00,0.20,BlkdAsync,25
1.82,1.59,0.20,LabelProc,25
2.50,2.30,0.18,Serial,25
