Real,User,Sys,Algorithm,Iteration
3.81,3.63,0.17,BlkdAsync,14
1.00,0.82,0.16,LabelProc,14
1.34,1.16,0.18,Serial,14
0.54,0.33,0.19,Sync,15
1.05,0.86,0.19,Async,15
1.31,1.09,0.21,EdgeAsync,15
1.12,0.94,0.16,EtiledAsync,15
3.87,3.69,0.18,BlkdAsync,15
1.01,0.76,0.23,LabelProc,15
1.33,1.12,0.21,Serial,15
0.58,0.36,0.20,Sync,16
1.08,0.87,0.20,Async,16
1.32,1.09,0.23,EdgeAsync,16
1.11,0.89,0.20,EtiledAsync,16
3.81,3.62,0.19,BlkdAsync,16
0.99,0.76,0.21,LabelProc,16
1.33,1.17,0.16,Serial,16
0.56,0.34,0.20,Sync,17
1.06,0.85,0.21,Async,17
1.35,1.10,0.25,EdgeAsync,17
1.11,0.92,0.17,EtiledAsync,17
3.78,3.59,0.18,BlkdAsync,17
1.00,0.79,0.19,LabelProc,17
1.31,1.11,0.20,Serial,17
0.60,0.40,0.18,Sync,18
1.08,0.88,0.19,Async,18
1.33,1.08,0.24,EdgeAsync,18
1.12,0.94,0.16,EtiledAsync,18
3.83,3.64,0.18,BlkdAsync,18
0.99,0.74,0.24,LabelProc,18
1.35,1.14,0.21,Serial,18
0.57,0.37,0.17,Sync,19
1.09,0.91,0.17,Async,19
1.34,1.10,0.24,EdgeAsync,19
1.16,0.91,0.23,EtiledAsync,19
3.81,3.59,0.19,BlkdAsync,19
1.01,0.81,0.18,LabelProc,19
1.36,1.15,0.20,Serial,19
0.55,0.33,0.20,Sync,20
1.07,0.88,0.19,Async,20
1.32,1.06,0.25,EdgeAsync,20
1.10,0.89,0.19,EtiledAsync,20
3.83,3.63,0.19,BlkdAsync,20
1.00,0.79,0.19,LabelProc,20
1.34,1.15,0.19,Serial,20
0.55,0.34,0.18,Sync,21
1.08,0.86,0.21,Async,21
1.32,1.10,0.22,EdgeAsync,21
1.14,0.91,0.20,EtiledAsync,21
3.82,3.63,0.18,BlkdAsync,21
0.98,0.78,0.18,LabelProc,21
1.32,1.12,0.20,Serial,21
0.54,0.32,0.20,Sync,22
1.05,0.88,0.17,Async,22
1.30,1.05,0.24,EdgeAsync,22
1.12,0.86,0.23,EtiledAsync,22
3.77,3.58,0.18,BlkdAsync,22
0.99,0.79,0.17,LabelProc,22
1.31,1.12,0.19,Serial,22
0.56,0.33,0.21,Sync,23
1.07,0.88,0.19,Async,23
1.34,1.12,0.22,EdgeAsync,23
1.12,0.88,0.21,EtiledAsync,23
3.86,3.69,0.17,BlkdAsync,23
0.97,0.79,0.16,LabelProc,23
1.30,1.11,0.18,Serial,23
0.55,0.33,0.20,Sync,24
1.07,0.89,0.18,Async,24
1.33,1.12,0.21,EdgeAsync,24
1.12,0.90,0.20,EtiledAsync,24
3.84,3.62,0.21,BlkdAsync,24
0.99,0.77,0.20,LabelProc,24
1.34,1.16,0.18,Serial,24
0.58,0.35,0.20,Sync,25
1.09,0.88,0.20,Async,25
1.31,1.08,0.23,EdgeAsync,25
1.12,0.95,0.14,EtiledAsync,25
3.81,3.59,0.22,BlkdAsync,25
1.01,0.80,0.18,LabelProc,25
1.33,1.14,0.19,Serial,25
