Real,User,Sys,Algorithm,Iteration
1.50,1.22,0.26,EdgeAsync,9
1.25,1.06,0.16,EtiledAsync,9
3.74,3.53,0.19,BlkdAsync,9
1.10,0.88,0.20,LabelProc,9
1.55,1.34,0.21,Serial,9
0.55,0.33,0.20,Sync,10
1.21,0.99,0.21,Async,10
1.53,1.27,0.24,EdgeAsync,10
1.24,1.03,0.18,EtiledAsync,10
3.82,3.64,0.15,BlkdAsync,10
1.06,0.85,0.18,LabelProc,10
1.52,1.33,0.19,Serial,10
0.54,0.37,0.15,Sync,11
1.19,1.02,0.17,Async,11
1.52,1.26,0.23,EdgeAsync,11
1.25,1.07,0.16,EtiledAsync,11
3.77,3.56,0.19,BlkdAsync,11
1.10,0.91,0.16,LabelProc,11
1.52,1.35,0.16,Serial,11
0.56,0.33,0.21,Sync,12
1.21,1.02,0.19,Async,12
1.51,1.22,0.26,EdgeAsync,12
1.25,1.05,0.18,EtiledAsync,12
3.80,3.56,0.21,BlkdAsync,12
1.10,0.90,0.18,LabelProc,12
1.57,1.38,0.19,Serial,12
0.54,0.33,0.19,Sync,13
1.19,0.99,0.20,Async,13
1.54,1.25,0.27,EdgeAsync,13
1.24,1.02,0.19,EtiledAsync,13
3.80,3.59,0.18,BlkdAsync,13
1.10,0.90,0.17,LabelProc,13
1.54,1.36,0.18,Serial,13
0.52,0.30,0.20,Sync,14
1.19,0.99,0.20,Async,14
1.51,1.23,0.25,EdgeAsync,14
1.24,1.02,0.20,EtiledAsync,14
3.75,3.56,0.18,BlkdAsync,14
1.07,0.86,0.19,LabelProc,14
1.52,1.32,0.20,Serial,14
0.54,0.31,0.21,Sync,15
1.19,0.98,0.21,Async,15
1.51,1.25,0.24,EdgeAsync,15
1.24,1.03,0.19,EtiledAsync,15
3.74,3.56,0.16,BlkdAsync,15
1.07,0.87,0.18,LabelProc,15
1.56,1.34,0.22,Serial,15
0.55,0.32,0.20,Sync,16
1.19,1.01,0.18,Async,16
1.52,1.25,0.25,EdgeAsync,16
1.25,1.05,0.18,EtiledAsync,16
3.76,3.54,0.20,BlkdAsync,16
1.08,0.86,0.19,LabelProc,16
1.53,1.34,0.19,Serial,16
0.53,0.29,0.21,Sync,17
1.22,1.02,0.19,Async,17
1.55,1.27,0.25,EdgeAsync,17
1.28,1.07,0.19,EtiledAsync,17
3.75,3.56,0.17,BlkdAsync,17
1.07,0.83,0.22,LabelProc,17
1.56,1.35,0.21,Serial,17
0.54,0.32,0.19,Sync,18
1.19,0.99,0.19,Async,18
1.53,1.26,0.25,EdgeAsync,18
1.27,1.04,0.20,EtiledAsync,18
3.80,3.57,0.20,BlkdAsync,18
1.08,0.85,0.21,LabelProc,18
1.54,1.38,0.16,Serial,18
0.52,0.30,0.20,Sync,19
1.21,1.02,0.19,Async,19
1.52,1.22,0.28,EdgeAsync,19
1.28,1.04,0.22,EtiledAsync,19
3.86,3.64,0.19,BlkdAsync,19
1.12,0.92,0.18,LabelProc,19
1.55,1.38,0.17,Serial,19
0.56,0.34,0.19,Sync,20
1.24,1.01,0.22,Async,20
1.55,1.28,0.25,EdgeAsync,20
1.26,1.04,0.20,EtiledAsync,20
3.75,3.53,0.20,BlkdAsync,20
1.07,0.85,0.19,LabelProc,20
1.52,1.34,0.18,Serial,20
0.56,0.34,0.20,Sync,21
1.20,1.00,0.20,Async,21
1.51,1.27,0.21,EdgeAsync,21
1.37,1.18,0.16,EtiledAsync,21
3.75,3.51,0.21,BlkdAsync,21
1.09,0.86,0.21,LabelProc,21
1.56,1.39,0.16,Serial,21
0.54,0.32,0.20,Sync,22
1.19,0.99,0.20,Async,22
1.49,1.28,0.19,EdgeAsync,22
1.25,1.05,0.18,EtiledAsync,22
3.81,3.59,0.19,BlkdAsync,22
1.07,0.85,0.19,LabelProc,22
1.59,1.38,0.21,Serial,22
0.55,0.35,0.18,Sync,23
1.20,0.97,0.22,Async,23
1.55,1.28,0.25,EdgeAsync,23
1.27,1.07,0.18,EtiledAsync,23
3.85,3.64,0.19,BlkdAsync,23
1.08,0.85,0.20,LabelProc,23
1.52,1.35,0.17,Serial,23
0.54,0.36,0.16,Sync,24
1.19,1.01,0.17,Async,24
1.51,1.25,0.24,EdgeAsync,24
1.24,1.03,0.19,EtiledAsync,24
3.75,3.52,0.21,BlkdAsync,24
1.08,0.84,0.21,LabelProc,24
1.56,1.38,0.18,Serial,24
0.52,0.35,0.16,Sync,25
1.19,0.99,0.20,Async,25
1.51,1.25,0.23,EdgeAsync,25
1.25,1.04,0.18,EtiledAsync,25
3.77,3.54,0.21,BlkdAsync,25
1.07,0.88,0.17,LabelProc,25
1.54,1.32,0.22,Serial,25
