Real,User,Sys,Algorithm,Dataset,Iteration,Unvisited
121.51,109.88,4.26,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,14,26562278
168.92,157.20,5.93,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,14,26562278
150.83,121.28,6.26,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,14,26562278
96.73,91.97,3.59,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,14,26562278
103.72,100.52,3.10,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,14,26562278
130.23,126.74,3.36,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
120.95,117.41,3.43,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
147.59,143.82,3.63,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
119.21,109.29,4.29,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
163.57,158.11,5.14,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
143.81,120.94,5.52,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
97.87,93.48,3.60,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
102.96,99.48,3.38,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,15,26562278
130.02,126.61,3.29,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
120.55,117.14,3.29,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
151.13,147.08,3.91,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
119.20,109.76,3.99,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
163.11,157.98,4.98,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
145.86,121.15,5.84,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
96.89,92.48,3.35,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
103.02,99.45,3.47,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,16,26562278
130.60,127.19,3.29,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
120.84,117.41,3.31,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
147.95,144.15,3.66,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
119.63,109.64,4.17,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
163.72,157.60,4.90,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
145.63,121.28,5.81,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
97.13,92.44,3.49,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
103.38,100.02,3.26,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,17,26562278
131.75,127.17,3.47,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
120.94,117.34,3.48,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
148.09,144.38,3.57,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
118.89,109.48,4.26,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
162.62,157.46,5.00,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
143.57,121.51,5.29,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
97.08,92.40,3.51,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
102.85,99.51,3.24,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,18,26562278
130.32,126.97,3.23,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
122.77,119.46,3.20,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
147.47,143.57,3.77,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
119.12,109.83,4.10,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
162.73,157.73,4.84,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
143.93,121.42,5.53,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
97.24,92.38,3.64,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
103.45,100.08,3.27,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,19,26562278
130.58,127.08,3.38,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
120.93,117.61,3.21,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
148.30,144.66,3.51,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
119.15,109.57,4.24,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
163.01,157.85,5.02,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
143.66,120.98,5.53,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
96.95,92.49,3.60,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
102.88,99.39,3.39,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,20,26562278
130.19,126.71,3.36,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
121.11,117.71,3.29,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
147.89,144.16,3.60,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
118.87,109.56,4.03,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
167.73,158.73,5.44,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
147.19,121.26,5.61,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
100.17,92.02,4.05,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
105.57,99.47,3.67,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,21,26562278
131.29,126.74,3.39,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
121.99,117.31,3.44,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
148.94,144.07,3.78,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
122.25,109.49,4.43,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
166.15,157.70,5.44,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
147.82,121.27,5.95,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
100.49,92.19,4.04,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
106.79,100.31,3.63,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,22,26562278
131.38,126.70,3.42,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
121.86,117.27,3.38,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
149.47,144.21,4.00,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
122.27,109.36,4.53,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
165.85,157.44,5.33,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
146.86,120.75,6.27,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
99.41,92.17,3.89,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
104.81,99.50,3.58,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,23,26562278
130.30,126.80,3.38,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
120.63,117.15,3.37,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
147.68,143.84,3.63,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
122.14,109.55,4.43,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
165.43,157.68,5.22,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
147.35,120.92,6.17,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
100.45,93.68,3.77,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
107.62,99.75,3.87,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,24,26562278
133.27,126.81,3.71,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
120.98,117.64,3.22,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
147.50,143.89,3.48,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
119.98,109.31,4.30,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
163.70,157.61,4.93,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
145.88,121.24,5.61,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
97.98,92.20,3.75,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
102.76,99.23,3.43,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-3.gr,25,26562278
228.93,134.78,14.15,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
126.97,123.52,3.33,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
158.28,154.50,3.65,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
126.09,114.95,4.31,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
162.77,156.97,4.56,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
134.41,120.64,4.77,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
99.36,93.70,3.52,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
104.20,100.82,3.28,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,1,26562278
136.70,133.16,3.42,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
139.93,136.59,3.22,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
155.48,151.70,3.65,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
125.90,114.71,4.15,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
162.73,156.66,4.54,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
133.93,120.77,4.56,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
100.06,94.14,3.60,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
104.58,101.21,3.27,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,2,26562278
136.69,133.27,3.30,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
126.83,123.35,3.36,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
158.52,151.82,3.98,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
130.13,115.19,4.71,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
166.25,156.80,5.16,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
138.16,121.10,5.14,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
102.41,93.71,4.03,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
108.66,102.07,3.62,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,3,26562278
137.82,132.97,3.61,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
128.87,123.96,3.61,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
159.89,154.73,3.84,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
129.26,114.94,4.71,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
166.43,157.42,5.00,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
137.39,120.83,4.82,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
101.82,93.59,3.85,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
107.69,100.75,3.90,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,4,26562278
139.25,134.55,3.42,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
128.36,123.49,3.61,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
156.89,151.84,3.74,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
128.65,115.09,4.53,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
165.36,157.02,4.71,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
137.78,121.01,5.18,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
101.57,93.77,3.78,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
107.01,100.91,3.63,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,5,26562278
137.19,133.66,3.17,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
127.70,123.72,3.33,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
156.12,151.89,3.78,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
128.67,115.51,4.32,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
165.11,157.37,4.81,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
141.77,121.30,5.44,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
101.55,94.50,3.85,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
106.31,101.58,3.51,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,6,26562278
136.76,133.40,3.23,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
128.28,124.89,3.27,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
155.14,151.50,3.51,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
121.08,115.42,3.47,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
161.74,157.41,4.18,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
131.46,121.15,4.28,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
97.10,93.63,3.37,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
104.32,100.95,3.27,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,7,26562278
136.65,133.31,3.22,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
127.01,123.53,3.36,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
155.74,152.00,3.60,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
123.35,115.19,3.85,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
160.84,156.51,4.20,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
131.80,120.96,4.29,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
97.46,94.11,3.25,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
104.96,101.42,3.44,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,8,26562278
136.79,133.34,3.32,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
128.05,124.59,3.34,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
157.06,153.30,3.60,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
124.70,115.16,3.99,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
161.31,156.81,4.37,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
133.70,121.32,4.57,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
98.63,93.99,3.62,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
108.24,103.24,3.50,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,9,26562278
136.74,133.30,3.32,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
128.69,123.15,3.69,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
156.66,151.72,3.66,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
128.68,115.10,4.46,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
166.23,157.86,4.69,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
136.67,120.44,5.06,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
101.38,93.64,3.95,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
106.48,100.84,3.49,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,10,26562278
137.26,133.07,3.35,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
127.20,122.96,3.40,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
158.62,153.85,3.53,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
127.93,115.10,4.33,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
164.79,156.73,4.81,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
136.39,120.86,4.82,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
102.25,94.44,3.92,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
105.92,100.65,3.56,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,11,26562278
136.67,133.26,3.27,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
128.20,124.70,3.11,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
155.76,151.79,3.55,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
128.48,115.38,4.36,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
164.62,157.02,4.81,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
136.58,121.10,4.81,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
100.99,93.44,4.01,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
106.57,100.80,3.66,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,12,26562278
136.76,133.39,3.24,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
127.21,123.77,3.31,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
155.24,151.51,3.59,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
128.61,115.45,4.32,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
168.50,157.44,4.83,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
134.38,120.41,4.87,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
100.01,94.29,3.62,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
104.39,100.57,3.45,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,13,26562278
136.74,133.31,3.30,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
126.72,123.31,3.30,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
155.97,152.32,3.52,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
126.73,115.60,4.15,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
162.10,156.41,4.54,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
134.35,120.71,4.63,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
98.66,93.40,3.69,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
104.12,100.69,3.32,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,14,26562278
136.98,133.52,3.34,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
126.76,123.16,3.48,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
155.37,151.54,3.69,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
126.53,115.25,4.28,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
163.01,157.30,4.40,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
134.51,120.90,4.62,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
99.53,93.82,3.60,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
104.32,101.09,3.13,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,15,26562278
136.67,133.25,3.29,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
127.15,123.73,3.30,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
155.38,151.79,3.45,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
126.30,115.34,4.17,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
164.05,158.21,4.50,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
134.67,121.10,4.52,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
100.59,94.79,3.68,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
107.13,100.70,3.83,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,16,26562278
139.87,134.14,3.56,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
130.91,124.26,3.73,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
157.78,151.82,4.04,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
129.80,115.32,4.63,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
166.43,157.52,5.00,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
137.50,121.12,4.87,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
101.58,93.50,3.98,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
108.18,101.62,3.75,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,17,26562278
139.21,134.60,3.38,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
129.45,124.55,3.59,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
158.20,153.23,3.66,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
128.23,114.90,4.44,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
164.58,156.69,4.76,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
137.33,121.57,5.13,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
100.66,93.47,3.78,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
106.44,101.08,3.54,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,18,26562278
136.33,133.03,3.16,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
127.85,124.35,3.36,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
158.44,154.64,3.66,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
128.17,115.18,4.50,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
165.41,157.40,4.77,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
136.33,120.71,4.97,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
101.60,93.71,3.96,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
107.03,101.33,3.64,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,19,26562278
138.04,133.42,3.77,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
128.36,123.83,3.43,deltaStep,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
163.33,158.04,4.00,serDeltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
133.48,115.20,5.00,serDelta,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
164.60,156.31,4.85,dijkstraTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
137.06,120.69,4.98,dijkstra,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
100.93,93.74,3.80,topo,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
106.05,100.52,3.64,topoTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,20,26562278
137.38,133.79,3.47,deltaTile,../../datasets/twitter_rv/twitter_rv-default-weighted-4.gr,21,26562278
