Real,User,Sys,Algorithm,Iteration
6.34,4.44,1.87,Sync,9
25.10,23.42,1.66,Async,9
33.30,30.17,3.11,EdgeAsync,9
25.43,23.66,1.75,EtiledAsync,9
96.10,94.32,1.76,BlkdAsync,9
19.53,17.77,1.73,LabelProc,9
33.33,31.63,1.68,Serial,9
6.50,4.69,1.79,Sync,10
25.36,23.64,1.69,Async,10
32.94,29.80,3.12,EdgeAsync,10
24.69,22.98,1.69,EtiledAsync,10
96.36,94.74,1.60,BlkdAsync,10
19.60,17.81,1.76,LabelProc,10
32.80,31.10,1.68,Serial,10
6.50,4.69,1.78,Sync,11
25.57,23.74,1.81,Async,11
33.22,29.94,3.25,EdgeAsync,11
24.85,23.08,1.75,EtiledAsync,11
96.11,94.43,1.66,BlkdAsync,11
19.83,17.98,1.83,LabelProc,11
33.43,31.69,1.72,Serial,11
6.41,4.61,1.78,Sync,12
25.30,23.51,1.76,Async,12
33.18,30.25,2.90,EdgeAsync,12
25.03,23.33,1.68,EtiledAsync,12
96.12,94.37,1.73,BlkdAsync,12
19.43,17.69,1.72,LabelProc,12
33.41,31.69,1.70,Serial,12
6.35,4.62,1.71,Sync,13
25.03,23.35,1.66,Async,13
32.85,29.75,3.08,EdgeAsync,13
24.77,23.07,1.68,EtiledAsync,13
96.03,94.34,1.67,BlkdAsync,13
20.20,18.58,1.60,LabelProc,13
33.18,31.41,1.76,Serial,13
6.31,4.58,1.71,Sync,14
25.32,23.49,1.81,Async,14
32.93,29.70,3.20,EdgeAsync,14
24.93,23.22,1.68,EtiledAsync,14
96.37,94.64,1.71,BlkdAsync,14
20.02,18.18,1.82,LabelProc,14
33.18,31.46,1.70,Serial,14
6.34,4.65,1.67,Sync,15
25.12,23.43,1.66,Async,15
33.16,29.91,3.22,EdgeAsync,15
24.42,22.62,1.78,EtiledAsync,15
96.14,94.40,1.72,BlkdAsync,15
19.47,17.68,1.77,LabelProc,15
33.69,31.97,1.70,Serial,15
6.52,4.70,1.80,Sync,16
25.29,23.52,1.75,Async,16
33.02,30.07,2.93,EdgeAsync,16
24.62,22.86,1.74,EtiledAsync,16
96.91,95.30,1.59,BlkdAsync,16
20.26,18.58,1.65,LabelProc,16
33.50,31.80,1.68,Serial,16
6.43,4.63,1.78,Sync,17
25.06,23.37,1.67,Async,17
33.12,30.10,2.99,EdgeAsync,17
25.11,23.32,1.76,EtiledAsync,17
96.66,95.00,1.65,BlkdAsync,17
19.91,18.13,1.75,LabelProc,17
33.16,31.37,1.77,Serial,17
6.34,4.60,1.71,Sync,18
24.94,23.17,1.74,Async,18
33.01,29.92,3.07,EdgeAsync,18
24.57,22.83,1.71,EtiledAsync,18
96.35,94.57,1.75,BlkdAsync,18
19.57,17.83,1.71,LabelProc,18
33.48,31.75,1.71,Serial,18
6.80,5.05,1.73,Sync,19
25.36,23.59,1.74,Async,19
32.99,29.99,2.97,EdgeAsync,19
24.50,22.80,1.67,EtiledAsync,19
95.62,93.90,1.70,BlkdAsync,19
19.56,17.69,1.84,LabelProc,19
33.23,31.40,1.80,Serial,19
6.42,4.63,1.77,Sync,20
25.34,23.59,1.72,Async,20
33.04,29.95,3.06,EdgeAsync,20
24.56,22.81,1.73,EtiledAsync,20
96.45,94.63,1.80,BlkdAsync,20
19.70,18.09,1.58,LabelProc,20
33.56,31.78,1.75,Serial,20
6.49,4.69,1.77,Sync,21
24.97,23.26,1.69,Async,21
33.01,29.88,3.11,EdgeAsync,21
24.73,22.96,1.74,EtiledAsync,21
96.68,94.93,1.73,BlkdAsync,21
19.36,17.72,1.62,LabelProc,21
33.53,31.84,1.67,Serial,21
6.35,4.48,1.84,Sync,22
24.88,23.11,1.75,Async,22
33.02,30.06,2.93,EdgeAsync,22
25.09,23.30,1.77,EtiledAsync,22
95.88,94.17,1.69,BlkdAsync,22
19.53,17.86,1.64,LabelProc,22
33.01,31.32,1.66,Serial,22
6.36,4.59,1.75,Sync,23
25.06,23.30,1.74,Async,23
33.03,29.84,3.17,EdgeAsync,23
25.35,23.47,1.86,EtiledAsync,23
96.55,94.91,1.62,BlkdAsync,23
19.64,17.91,1.71,LabelProc,23
33.05,31.31,1.72,Serial,23
6.37,4.55,1.80,Sync,24
24.87,23.12,1.73,Async,24
33.30,30.11,3.16,EdgeAsync,24
24.72,23.01,1.69,EtiledAsync,24
96.21,94.39,1.80,BlkdAsync,24
19.75,18.06,1.67,LabelProc,24
33.11,31.38,1.72,Serial,24
6.32,4.67,1.63,Sync,25
24.78,23.13,1.62,Async,25
33.02,30.16,2.84,EdgeAsync,25
24.38,22.71,1.64,EtiledAsync,25
96.19,94.46,1.71,BlkdAsync,25
19.60,17.90,1.67,LabelProc,25
33.01,31.14,1.84,Serial,25
