Real,User,Sys,Algorithm,Iteration
40.20,38.29,1.89,Serial,10
7.09,5.31,1.76,Sync,11
30.34,28.39,1.92,Async,11
42.09,38.27,3.80,EdgeAsync,11
46.64,28.73,3.67,EtiledAsync,11
156.59,154.82,1.74,BlkdAsync,11
23.13,21.13,1.98,LabelProc,11
40.36,38.45,1.89,Serial,11
7.06,5.18,1.86,Sync,12
30.47,28.61,1.85,Async,12
42.31,38.46,3.81,EdgeAsync,12
46.36,28.58,3.60,EtiledAsync,12
156.98,155.16,1.80,BlkdAsync,12
23.27,21.37,1.88,LabelProc,12
39.15,37.24,1.88,Serial,12
7.17,5.25,1.89,Sync,13
30.94,29.06,1.85,Async,13
41.55,37.86,3.67,EdgeAsync,13
46.19,28.59,3.55,EtiledAsync,13
157.30,155.43,1.85,BlkdAsync,13
23.01,21.01,1.98,LabelProc,13
40.18,38.19,1.96,Serial,13
7.16,5.32,1.82,Sync,14
30.28,28.49,1.76,Async,14
41.94,38.03,3.88,EdgeAsync,14
45.97,28.24,3.64,EtiledAsync,14
157.43,155.56,1.85,BlkdAsync,14
23.18,21.29,1.86,LabelProc,14
39.09,37.24,1.84,Serial,14
7.14,5.24,1.87,Sync,15
30.48,28.56,1.89,Async,15
42.41,38.62,3.74,EdgeAsync,15
45.90,28.50,3.65,EtiledAsync,15
158.65,156.81,1.82,BlkdAsync,15
23.08,21.20,1.86,LabelProc,15
39.24,37.14,2.08,Serial,15
7.46,5.42,2.02,Sync,16
30.36,28.41,1.94,Async,16
42.32,38.40,3.90,EdgeAsync,16
45.54,28.23,3.49,EtiledAsync,16
157.40,155.56,1.82,BlkdAsync,16
23.31,21.46,1.82,LabelProc,16
39.72,37.75,1.95,Serial,16
7.18,5.23,1.92,Sync,17
30.32,28.53,1.77,Async,17
41.88,38.11,3.72,EdgeAsync,17
45.62,28.62,3.46,EtiledAsync,17
157.38,155.46,1.90,BlkdAsync,17
23.01,21.25,1.74,LabelProc,17
39.26,37.46,1.77,Serial,17
7.31,5.50,1.78,Sync,18
30.98,28.92,2.04,Async,18
42.38,38.43,3.90,EdgeAsync,18
45.38,28.41,3.56,EtiledAsync,18
156.83,155.03,1.78,BlkdAsync,18
22.92,21.05,1.85,LabelProc,18
38.76,36.80,1.93,Serial,18
7.23,5.17,2.03,Sync,19
30.20,28.28,1.90,Async,19
42.24,38.53,3.67,EdgeAsync,19
42.24,28.46,3.13,EtiledAsync,19
157.27,155.28,1.97,BlkdAsync,19
23.82,22.03,1.77,LabelProc,19
39.05,37.19,1.84,Serial,19
7.34,5.50,1.83,Sync,20
30.73,28.88,1.82,Async,20
43.08,39.35,3.72,EdgeAsync,20
42.11,28.24,3.15,EtiledAsync,20
157.64,155.71,1.90,BlkdAsync,20
23.14,21.19,1.93,LabelProc,20
39.25,37.41,1.82,Serial,20
7.17,5.15,2.00,Sync,21
30.09,28.19,1.88,Async,21
41.97,38.20,3.73,EdgeAsync,21
41.97,28.66,3.08,EtiledAsync,21
157.13,155.12,1.98,BlkdAsync,21
23.53,21.60,1.90,LabelProc,21
40.63,38.57,2.04,Serial,21
7.27,5.33,1.91,Sync,22
30.01,28.21,1.78,Async,22
42.31,38.38,3.91,EdgeAsync,22
41.71,28.33,3.30,EtiledAsync,22
157.11,155.27,1.81,BlkdAsync,22
23.23,21.32,1.89,LabelProc,22
39.96,38.04,1.89,Serial,22
7.15,5.30,1.82,Sync,23
30.56,28.74,1.80,Async,23
42.14,38.35,3.77,EdgeAsync,23
41.42,28.40,3.08,EtiledAsync,23
157.04,155.17,1.85,BlkdAsync,23
23.22,21.32,1.87,LabelProc,23
39.82,37.95,1.85,Serial,23
7.09,5.17,1.91,Sync,24
30.03,28.12,1.89,Async,24
42.02,38.15,3.83,EdgeAsync,24
39.50,28.64,2.91,EtiledAsync,24
157.20,155.43,1.74,BlkdAsync,24
23.01,21.07,1.92,LabelProc,24
39.67,37.81,1.84,Serial,24
7.21,5.27,1.91,Sync,25
31.32,29.50,1.80,Async,25
42.21,38.46,3.72,EdgeAsync,25
39.08,28.55,2.77,EtiledAsync,25
157.14,155.21,1.91,BlkdAsync,25
22.81,20.98,1.82,LabelProc,25
39.51,37.51,1.98,Serial,25
