Real,User,Sys,Algorithm,Iteration
19.74,18.02,1.70,LabelProc,20
33.42,31.74,1.66,Serial,20
6.42,4.61,1.79,Sync,21
24.77,22.93,1.82,Async,21
32.80,29.71,3.07,EdgeAsync,21
24.99,23.21,1.75,EtiledAsync,21
96.44,94.70,1.72,BlkdAsync,21
19.73,18.03,1.68,LabelProc,21
33.38,31.54,1.81,Serial,21
6.50,4.56,1.92,Sync,22
25.13,23.37,1.75,Async,22
33.42,30.23,3.16,EdgeAsync,22
24.84,23.09,1.72,EtiledAsync,22
96.07,94.32,1.73,BlkdAsync,22
20.00,18.29,1.69,LabelProc,22
33.17,31.37,1.78,Serial,22
6.35,4.61,1.71,Sync,23
24.93,23.20,1.71,Async,23
33.32,30.20,3.10,EdgeAsync,23
24.99,23.31,1.65,EtiledAsync,23
96.16,94.29,1.86,BlkdAsync,23
19.80,18.05,1.73,LabelProc,23
33.25,31.52,1.72,Serial,23
6.84,5.07,1.75,Sync,24
25.46,23.56,1.87,Async,24
33.32,30.00,3.29,EdgeAsync,24
24.88,22.99,1.86,EtiledAsync,24
96.49,94.73,1.74,BlkdAsync,24
19.49,17.74,1.73,LabelProc,24
33.46,31.60,1.84,Serial,24
6.51,4.75,1.74,Sync,25
25.05,23.21,1.81,Async,25
33.23,30.17,3.04,EdgeAsync,25
24.69,22.80,1.87,EtiledAsync,25
96.46,94.64,1.79,BlkdAsync,25
19.98,18.03,1.93,LabelProc,25
33.89,32.06,1.81,Serial,25
