Real,User,Sys,Algorithm,Iteration
104.65,102.90,1.74,BlkdAsync,15
26.94,25.23,1.68,LabelProc,15
57.01,55.46,1.53,Serial,15
6.12,4.42,1.68,Sync,16
32.60,30.80,1.78,Async,16
40.14,37.39,2.72,EdgeAsync,16
33.00,31.35,1.61,EtiledAsync,16
104.77,103.05,1.70,BlkdAsync,16
27.00,25.32,1.66,LabelProc,16
56.19,54.54,1.63,Serial,16
6.09,4.41,1.65,Sync,17
32.74,31.03,1.68,Async,17
40.23,37.25,2.96,EdgeAsync,17
33.04,31.36,1.66,EtiledAsync,17
104.90,103.19,1.69,BlkdAsync,17
26.67,24.97,1.68,LabelProc,17
56.80,55.01,1.77,Serial,17
6.02,4.28,1.72,Sync,18
33.46,31.67,1.77,Async,18
39.91,36.94,2.95,EdgeAsync,18
32.67,31.03,1.62,EtiledAsync,18
104.63,102.93,1.68,BlkdAsync,18
26.99,25.23,1.74,LabelProc,18
56.83,55.03,1.78,Serial,18
6.12,4.39,1.71,Sync,19
32.91,31.25,1.64,Async,19
39.99,37.08,2.89,EdgeAsync,19
32.66,30.98,1.66,EtiledAsync,19
104.41,102.66,1.72,BlkdAsync,19
27.23,25.46,1.75,LabelProc,19
56.07,54.36,1.69,Serial,19
6.02,4.30,1.70,Sync,20
32.43,30.64,1.76,Async,20
39.86,37.01,2.83,EdgeAsync,20
32.76,31.06,1.67,EtiledAsync,20
104.61,103.02,1.57,BlkdAsync,20
26.90,25.17,1.70,LabelProc,20
56.98,55.33,1.63,Serial,20
6.01,4.29,1.70,Sync,21
32.88,31.15,1.71,Async,21
40.28,37.43,2.83,EdgeAsync,21
32.95,31.28,1.64,EtiledAsync,21
104.74,103.12,1.60,BlkdAsync,21
26.90,25.17,1.70,LabelProc,21
56.39,54.68,1.69,Serial,21
6.12,4.45,1.64,Sync,22
32.75,31.02,1.70,Async,22
40.21,37.27,2.92,EdgeAsync,22
32.59,30.90,1.67,EtiledAsync,22
104.07,102.42,1.63,BlkdAsync,22
26.70,25.03,1.65,LabelProc,22
56.67,54.99,1.65,Serial,22
6.18,4.47,1.68,Sync,23
32.91,31.32,1.56,Async,23
40.58,37.55,3.00,EdgeAsync,23
33.16,31.49,1.64,EtiledAsync,23
104.51,102.74,1.74,BlkdAsync,23
27.16,25.47,1.66,LabelProc,23
56.56,54.94,1.60,Serial,23
6.06,4.39,1.65,Sync,24
32.62,30.89,1.71,Async,24
40.41,37.53,2.87,EdgeAsync,24
32.94,31.23,1.70,EtiledAsync,24
104.83,103.09,1.71,BlkdAsync,24
26.99,25.30,1.67,LabelProc,24
56.68,54.99,1.67,Serial,24
6.00,4.26,1.71,Sync,25
32.44,30.76,1.66,Async,25
40.21,37.23,2.96,EdgeAsync,25
33.13,31.43,1.68,EtiledAsync,25
104.53,102.85,1.66,BlkdAsync,25
26.65,25.00,1.62,LabelProc,25
57.80,56.06,1.71,Serial,25
