Real,User,Sys,Algorithm,Iteration
0.38,0.23,0.15,EtiledAsync,11
0.34,0.19,0.15,BlkdAsync,11
0.60,0.46,0.14,LabelProc,11
0.83,0.67,0.16,Serial,11
0.34,0.19,0.15,Sync,12
0.33,0.17,0.16,Async,12
0.34,0.18,0.16,EdgeAsync,12
0.37,0.22,0.14,EtiledAsync,12
0.34,0.20,0.14,BlkdAsync,12
0.59,0.44,0.14,LabelProc,12
0.84,0.70,0.14,Serial,12
0.34,0.19,0.15,Sync,13
0.33,0.16,0.17,Async,13
0.35,0.19,0.16,EdgeAsync,13
0.36,0.20,0.16,EtiledAsync,13
0.35,0.21,0.14,BlkdAsync,13
0.60,0.41,0.19,LabelProc,13
0.85,0.68,0.17,Serial,13
0.33,0.14,0.18,Sync,14
0.33,0.19,0.14,Async,14
0.34,0.17,0.17,EdgeAsync,14
0.37,0.21,0.15,EtiledAsync,14
0.34,0.17,0.16,BlkdAsync,14
0.60,0.42,0.18,LabelProc,14
0.83,0.67,0.16,Serial,14
0.34,0.17,0.17,Sync,15
0.34,0.17,0.17,Async,15
0.33,0.15,0.17,EdgeAsync,15
0.38,0.23,0.14,EtiledAsync,15
0.35,0.19,0.16,BlkdAsync,15
0.60,0.44,0.15,LabelProc,15
0.82,0.65,0.17,Serial,15
0.34,0.20,0.13,Sync,16
0.33,0.18,0.15,Async,16
0.34,0.18,0.16,EdgeAsync,16
0.37,0.23,0.14,EtiledAsync,16
0.34,0.17,0.16,BlkdAsync,16
0.59,0.42,0.16,LabelProc,16
0.83,0.68,0.15,Serial,16
0.33,0.17,0.15,Sync,17
0.33,0.18,0.14,Async,17
0.34,0.19,0.14,EdgeAsync,17
0.40,0.23,0.16,EtiledAsync,17
0.36,0.19,0.16,BlkdAsync,17
0.60,0.42,0.17,LabelProc,17
0.83,0.65,0.17,Serial,17
0.33,0.15,0.18,Sync,18
0.34,0.18,0.16,Async,18
0.34,0.19,0.14,EdgeAsync,18
0.37,0.20,0.16,EtiledAsync,18
0.35,0.19,0.15,BlkdAsync,18
0.59,0.44,0.15,LabelProc,18
0.83,0.70,0.13,Serial,18
0.34,0.17,0.17,Sync,19
0.33,0.16,0.17,Async,19
0.35,0.20,0.14,EdgeAsync,19
0.38,0.24,0.14,EtiledAsync,19
0.36,0.18,0.17,BlkdAsync,19
0.61,0.44,0.16,LabelProc,19
0.84,0.68,0.15,Serial,19
0.33,0.17,0.16,Sync,20
0.34,0.19,0.14,Async,20
0.34,0.18,0.16,EdgeAsync,20
0.36,0.19,0.17,EtiledAsync,20
0.35,0.18,0.17,BlkdAsync,20
0.60,0.46,0.14,LabelProc,20
0.83,0.67,0.16,Serial,20
0.34,0.18,0.16,Sync,21
0.35,0.19,0.16,Async,21
0.35,0.18,0.17,EdgeAsync,21
0.36,0.20,0.16,EtiledAsync,21
0.35,0.20,0.14,BlkdAsync,21
0.60,0.45,0.15,LabelProc,21
0.86,0.70,0.16,Serial,21
0.36,0.20,0.15,Sync,22
0.36,0.19,0.16,Async,22
0.36,0.20,0.15,EdgeAsync,22
0.38,0.23,0.17,EtiledAsync,22
0.35,0.17,0.17,BlkdAsync,22
0.75,0.59,0.18,LabelProc,22
0.87,0.72,0.15,Serial,22
0.35,0.18,0.16,Sync,23
0.35,0.22,0.14,Async,23
0.35,0.19,0.16,EdgeAsync,23
0.38,0.21,0.16,EtiledAsync,23
0.35,0.20,0.15,BlkdAsync,23
0.60,0.42,0.17,LabelProc,23
0.83,0.66,0.16,Serial,23
0.34,0.15,0.18,Sync,24
0.33,0.18,0.14,Async,24
0.33,0.18,0.15,EdgeAsync,24
0.36,0.21,0.15,EtiledAsync,24
0.35,0.19,0.16,BlkdAsync,24
0.62,0.44,0.17,LabelProc,24
0.83,0.66,0.16,Serial,24
0.33,0.16,0.17,Sync,25
0.35,0.18,0.17,Async,25
0.33,0.17,0.16,EdgeAsync,25
0.37,0.19,0.18,EtiledAsync,25
0.34,0.18,0.16,BlkdAsync,25
0.61,0.47,0.14,LabelProc,25
0.84,0.68,0.16,Serial,25
