Real,User,Sys,Algorithm,Iteration
0.30,0.15,0.15,Sync,22
0.57,0.42,0.14,Async,22
0.62,0.47,0.14,EdgeAsync,22
0.60,0.45,0.14,EtiledAsync,22
0.96,0.81,0.14,BlkdAsync,22
0.66,0.51,0.14,LabelProc,22
0.62,0.47,0.14,Serial,22
0.31,0.18,0.13,Sync,23
0.57,0.43,0.13,Async,23
0.64,0.45,0.19,EdgeAsync,23
0.60,0.45,0.15,EtiledAsync,23
0.95,0.82,0.13,BlkdAsync,23
0.66,0.51,0.15,LabelProc,23
0.62,0.47,0.15,Serial,23
0.30,0.14,0.15,Sync,24
0.57,0.44,0.13,Async,24
0.62,0.48,0.14,EdgeAsync,24
0.59,0.44,0.14,EtiledAsync,24
0.96,0.83,0.13,BlkdAsync,24
0.66,0.53,0.13,LabelProc,24
0.62,0.47,0.14,Serial,24
0.29,0.15,0.14,Sync,25
0.57,0.42,0.14,Async,25
0.63,0.46,0.17,EdgeAsync,25
0.60,0.46,0.13,EtiledAsync,25
0.95,0.81,0.13,BlkdAsync,25
0.66,0.52,0.14,LabelProc,25
0.62,0.45,0.16,Serial,25
